0.96734 3177.5 1.5786e+05 0 432.85 17759 0
0.98492 3070.1 1.411e+05 0 429.05 17416 0
1.0025 2969.5 1.2946e+05 0 426 16924 0
1.0201 2871.7 1.2003e+05 0 422.96 16367 0
1.0377 2774 1.1059e+05 0 419.91 15810 0
1.0553 2684.3 1.0362e+05 0 416.87 15362 0
1.0729 2595.3 96872 0 413.82 14925 0
1.0905 2509 90331 0 409.75 14501 0
1.108 2439 85100 0 405.47 14162 0
1.1256 2369.1 79869 0 401.19 13823 0
1.1432 2293.8 75161 0 396.91 13428 0
1.1608 2208.9 71393 0 392.64 12931 0
1.1784 2124 67625 0 388.36 12434 0
1.196 2060.1 64315 0 384.75 12157 0
1.2136 2011.5 61339 0 381.62 12041 0
1.2312 1962.8 58363 0 378.49 11924 0
1.2487 1909.7 55880 0 375.36 11554 0
1.2663 1855.5 53522 0 372.24 11120 0
1.2839 1801.5 51176 0 368.82 10688 0
1.3015 1759.6 49528 0 365.29 10451 0
1.3191 1717.6 47881 0 361.77 10213 0
1.3367 1678.1 46220 0 357.31 9975.8 0
1.3543 1646.7 44517 0 352.79 9637.7 0
1.3719 1615.3 42814 0 348.27 9214.4 0
1.3894 1583.9 41330 0 343.75 8852.4 0
1.407 1546.4 40105 0 342.68 8563.4 0
1.4246 1507 38881 0 342.68 8274.3 0
1.4422 1475.3 37657 0 342.68 8077.6 0
1.4598 1447.3 36609 0 337.92 7925.2 0
1.4774 1419.2 35564 0 333.06 7772.8 0
1.495 1398.4 34475 0 328.35 7615.3 0
1.5126 1378.3 33206 0 324.18 7437.1 0
1.5302 1358.8 31937 0 320.07 7258.9 0
1.5477 1343.4 30897 0 316.44 7044.3 0
1.5653 1328 30170 0 312.81 6779.4 0
1.5829 1312.6 29443 0 309.18 6594.9 0
1.6005 1291.1 28381 0 306.93 6569.7 0
1.6181 1269.5 27129 0 305.46 6544.4 0
1.6357 1257.5 26405 0 303.99 6519.1 0
1.6533 1245.5 26104 0 301.3 6275.2 0
1.6709 1233.4 25803 0 298.41 5995.7 0
1.6884 1221.6 25460 0 295.53 5875.3 0
1.706 1212.4 24639 0 292.74 5801.1 0
1.7236 1203.1 23818 0 289.95 5726.9 0
1.7412 1193.8 23112 0 287.16 5652.8 0
1.7588 1181.9 22676 0 284.36 5517.9 0
1.7764 1168.5 22240 0 282.02 5343.3 0
1.794 1155 21764 0 279.72 5208.1 0
1.8116 1141.7 21251 0 277.42 5109.5 0
1.8291 1129.4 20738 0 275.13 5010.9 0
1.8467 1117.2 20389 0 272.75 4916.5 0
1.8643 1104.9 20097 0 268.65 4823.6 0
1.8819 1092.7 19805 0 264.56 4730.8 0
1.8995 1081.5 19305 0 260.46 4646.8 0
1.9171 1073.2 18795 0 257.3 4587.7 0
1.9347 1065 18286 0 254.84 4509.6 0
1.9523 1056.8 17858 0 252.38 4343.8 0
1.9698 1047.9 17518 0 249.98 4178 0
1.9874 1038.9 17261 0 247.58 4078.2 0
2.005 1029.9 17129 0 245.19 4078.2 0
